source_id,designation,ra,dec,phot_g_mean_mag,bp_rp,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,duplicated_source,astrometric_params_solved,astrometric_gof_al,astrometric_chi2_al,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_sigma5d_max,ipd_gof_harmonic_amplitude,ipd_frac_multi_peak,ipd_frac_odd_win,phot_bp_rp_excess_factor
4054603475670532608,Gaia DR3 4054603475670532608,263.3138190244623,-32.741109559100515,19.32172966003418,2.747591018676758,0.8766936316220827,0.4704224765300751,2.777488510387614,0.6535425186157227,-1.6559035279576027,0.40076833963394165,1.0163750648498535,1.3081258535385132,2.738598585128784,13,False,95,0.3333606421947479,219.86135864257812,171,2,0.9873782396316528,0.06430234760046005,0,0,1.5030125379562378
4054613440010107520,Gaia DR3 4054613440010107520,263.61807186796295,-32.689906128010264,16.58647346496582,1.9355087280273438,0.8936751005917631,0.06619219481945038,2.3582725758762377,0.07168199867010117,-1.9251770278079974,0.054225239902734756,1.0126867294311523,0.0,0.0,17,False,31,0.3077969253063202,257.35430908203125,245,1,0.10021823644638062,0.09278547763824463,0,0,1.3399102687835693
4054614333363568256,Gaia DR3 4054614333363568256,263.73842750005633,-32.672487924375794,9.940620422363281,0.2266712188720703,0.9320329884201544,0.11091157793998718,2.61253797498613,0.12793035805225372,-1.9535650765959214,0.09609681367874146,5.214631080627441,0.775805652141571,603.574462890625,16,False,31,66.53787994384766,23292.279296875,249,1,0.17965921759605408,0.04993055388331413,0,0,1.1702911853790283
4054518023012382592,Gaia DR3 4054518023012382592,264.0160117641216,-33.15455343986896,14.642289161682129,1.299072265625,0.7905654161289788,0.0295196995139122,2.771362821851958,0.03326499089598656,-1.9066646678557808,0.02417885698378086,0.9724817276000977,0.0,0.0,15,False,31,-0.5508998036384583,214.19247436523438,227,2,0.04658181220293045,0.05334265157580376,1,0,1.2510992288589478
4054552309719749504,Gaia DR3 4054552309719749504,264.18219031435353,-32.83583429354739,15.811150550842285,1.6971492767333984,0.8207733161337257,0.04457370564341545,2.5941301693860734,0.05123850703239441,-1.829212882324637,0.0367015078663826,0.9700150489807129,0.0,0.0,15,False,31,-0.6018805503845215,214.61326599121094,226,0,0.07506267726421356,0.0903380736708641,0,0,1.2998993396759033
4054565572579111296,Gaia DR3 4054565572579111296,263.76879792822547,-32.72822399715099,17.946441650390625,2.3082313537597656,0.8022013774906652,0.16528211534023285,2.7308825790666784,0.1555466651916504,-1.6209309858607295,0.11755404621362686,1.0348842144012451,0.3245200514793396,1.0639005899429321,16,False,31,0.8389905095100403,305.4610595703125,278,1,0.21578289568424225,0.040977999567985535,0,0,1.3817802667617798
4054615398515184896,Gaia DR3 4054615398515184896,263.7389882545819,-32.608864859034114,17.519920349121094,2.291912078857422,0.9128472518508641,0.13551652431488037,2.3968930861728035,0.13628926873207092,-1.399728219918075,0.10272727906703949,0.9313234686851501,0.0,0.0,15,False,95,-1.4691486358642578,232.0896453857422,239,0,0.19208736717700958,0.007219324354082346,0,0,1.4782308340072632
4054531796954949504,Gaia DR3 4054531796954949504,263.4650791802835,-33.06017237754616,14.661643981933594,1.3537473678588867,0.9205484455334763,0.024266500025987625,2.687475580940096,0.02901267446577549,-1.746869368452744,0.02186281979084015,1.0374504327774048,0.0,0.0,16,False,31,0.8732521533966064,281.5481262207031,262,0,0.040753643959760666,0.016049867495894432,0,0,1.260783314704895
4054554787934378496,Gaia DR3 4054554787934378496,264.1072108671757,-32.84937488629159,17.284961700439453,2.1284408569335938,0.9048284302193912,0.09356220811605453,2.6358646396600127,0.11011035740375519,-1.5703483926096546,0.07989701628684998,1.0044375658035278,0.11873248964548111,0.29550278186798096,17,False,31,0.12437911331653595,229.43943786621094,222,0,0.16075074672698975,0.033065397292375565,0,0,1.4053751230239868
4054567805963940352,Gaia DR3 4054567805963940352,263.8354285946201,-32.636259084687644,18.216283798217773,3.0232162475585938,0.8521435937227405,0.16820622980594635,2.624458345593346,0.19176070392131805,-1.5995665028478974,0.14072813093662262,0.9718570113182068,0.25112345814704895,0.455720990896225,16,False,95,-0.6051140427589417,273.515380859375,258,1,0.2834990620613098,0.017873136326670647,0,0,1.4818488359451294
4054573891935068032,Gaia DR3 4054573891935068032,263.88904303729714,-32.58465072982026,19.23719596862793,2.3379440307617188,0.757589054974175,0.3988461196422577,2.8837818280278307,0.4663136303424835,-1.6786245077297772,0.32948437333106995,0.9781316518783569,0.9521636962890625,1.256404995918274,13,False,95,-0.38005706667900085,215.81712341308594,185,1,0.7420445084571838,0.005761940963566303,0,0,1.4042614698410034
4054607358335773824,Gaia DR3 4054607358335773824,263.418103682514,-32.55298384673783,14.58994197845459,1.5624170303344727,0.9353554671744394,0.02684260718524456,2.331905508370093,0.030736243352293968,-1.778507756659352,0.02179572358727455,0.9029518961906433,0.0,0.0,16,False,31,-2.1317524909973145,195.2228240966797,245,0,0.04290267452597618,0.036819715052843094,0,0,1.284677267074585
4054609866596686336,Gaia DR3 4054609866596686336,263.336572087535,-32.573813604538564,13.617937088012695,1.0279541015625,0.8500134256946789,0.021210873499512672,2.3945334283351554,0.019983157515525818,-1.6418667576490171,0.015173717401921749,1.0381933450698853,0.0,0.0,15,False,31,0.8652967810630798,262.9845886230469,247,2,0.028269311413168907,0.408688485622406,2,0,1.2547813653945923
